link_ids,vertex_ids,topology_class,shape_flags,vertex_count,edge_count,cycle_rank,max_degree,leaf_count,branch_vertex_count,articulation_vertex_count,articulation_vertex_ids,contract,structure_id
STRUCT_LINK_17E4228323203005;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_C3EE3D35B47C9CB8;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A8D36769DEED150
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_7ECF6E56DDD8EA06;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300805,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0A9BFCD97295204C
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2ADDBC72CF3525E1;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0AA8CA47293DE066
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_C263F3F680FC084E;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0AAA7226116E0B2C
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6B42039768645A7E,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300743;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0AB8DBF4147174A0
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_B87C1F9588F20DB1;STRUCT_LINK_FBB44C77D5285A8A,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::300879,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0AD8FF824923B843
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0AF2344B9B606819
STRUCT_LINK_1210454CEAB31DB9;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;ASF::VACCAREZZA_CARTELLO_PAESE;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B061BD206B16274
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_FBB44C77D5285A8A,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B0B63F964F60CAF
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_20336613A515319E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_6C540560124F796F,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B12FEB41432A772
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_20336613A515319E;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B1FDC50CA05C9AA
STRUCT_LINK_001757A9710D8A1D;STRUCT_LINK_17E4228323203005;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300398;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B3661EDF285852C
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B57F06D9E041E88
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_B981C629DF4C9AB8,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B8D65BE2B947B3E
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,4,2,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B960E28AEABBA50
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_984F33B9E60B20FB,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0B9C71D0FFC9BD08
STRUCT_LINK_001757A9710D8A1D;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300398;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BB51D3BE0D63D59
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_17E4228323203005;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_C17C057A018F079B,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300086;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BBDC668F265699E
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_23F651B38DEAE6C1;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_DCC290C2625070B3,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BC11A14144D0E13
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_10B34E169F3A7A01;STRUCT_LINK_17E4228323203005;STRUCT_LINK_C17C057A018F079B;STRUCT_LINK_C271608F948CB59C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300527;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BC6AB76ED8141D3
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_87C702F260F948E9;STRUCT_LINK_8ECC520DCAF0B8D0,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BC76C31F83EB473
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_C29B9805ADD2552D,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BC88F5D0F985CEC
STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_6CB9457240BEA6A1;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300634,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BE03CEB25132BFE
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_17E4228323203005;STRUCT_LINK_1B9DABA5CAB6A044;STRUCT_LINK_31F0016FDD358A6A,ASF::ARLATE_CANTINA_PIROVANO;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300743,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300743,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BE92CA7846B22BA
STRUCT_LINK_10B34E169F3A7A01;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_80C240ED5DF00980;STRUCT_LINK_B0ACC80381647D61;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300527;FROZEN::300879;FROZEN::300956;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BEB67AC95870106
STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_984F33B9E60B20FB;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::ROVAGNATE_STRADA_STATALE_AGIP;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BEC8CA34FCB634F
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_C271608F948CB59C;STRUCT_LINK_CF31443D664C808D;STRUCT_LINK_DCC290C2625070B3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300086;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BEE2658117AF7A8
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C17C057A018F079B;STRUCT_LINK_C271608F948CB59C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BEFA0F16895D787
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_8AC8BCA48675C638;STRUCT_LINK_A497206A76AF5BED,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BF74F4241356EE7
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_C29B9805ADD2552D,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0BFD135CBBE9BADE
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_C263F3F680FC084E;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C09CA9E765BE3B9
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C1B37FF81B46AC1
STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_688750DC7272098A;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300782,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C2310FC62F1521F
STRUCT_LINK_1210454CEAB31DB9;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::VACCAREZZA_CARTELLO_PAESE;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,4,2,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C24E5ABD554AFBB
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_4459F2AFBE346622;STRUCT_LINK_6A42F6C246A18C58,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C47E79812D0D71B
STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_87C702F260F948E9;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C29B9805ADD2552D,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0C6EE87FDDA3026B
